Current learning rate: 0.1
Epoch: [0][  0/383]	Loss 1.9858 (1.9858)	Accuracy 11.719 (11.719)
Epoch: [242][310/383]	Loss 0.3423 (0.3073)	Accuracy 90.625 (92.718)
Epoch: [242][320/383]	Loss 0.3030 (0.3070)	Accuracy 94.531 (92.750)
Epoch: [242][330/383]	Loss 0.2389 (0.3065)	Accuracy 94.531 (92.778)
Epoch: [242][340/383]	Loss 0.3178 (0.3063)	Accuracy 95.312 (92.788)
Epoch: [242][350/383]	Loss 0.3398 (0.3064)	Accuracy 93.750 (92.793)
Epoch: [242][360/383]	Loss 0.3434 (0.3069)	Accuracy 91.406 (92.785)
Epoch: [242][370/383]	Loss 0.2416 (0.3062)	Accuracy 94.531 (92.811)
Epoch: [242][380/383]	Loss 0.3074 (0.3064)	Accuracy 93.750 (92.792)
Test: [  0/164]	Loss 1.6815 (1.6815)	Accuracy 65.625 (65.625)
Test: [ 10/164]	Loss 1.0386 (1.1895)	Accuracy 79.688 (74.929)
Test: [ 20/164]	Loss 1.7831 (1.2279)	Accuracy 67.188 (73.772)
Test: [ 30/164]	Loss 1.0771 (1.2244)	Accuracy 72.656 (73.891)
Test: [ 40/164]	Loss 1.0275 (1.1301)	Accuracy 76.562 (75.991)
Test: [ 50/164]	Loss 0.4629 (1.0698)	Accuracy 88.281 (77.282)
Test: [ 60/164]	Loss 0.6321 (0.9887)	Accuracy 88.281 (79.137)
Test: [ 70/164]	Loss 0.3574 (0.9157)	Accuracy 92.188 (80.733)
Test: [ 80/164]	Loss 0.6808 (0.8712)	Accuracy 84.375 (81.588)
Test: [ 90/164]	Loss 0.6629 (0.8546)	Accuracy 86.719 (82.023)
Test: [100/164]	Loss 0.0609 (0.8014)	Accuracy 97.656 (83.207)
Test: [110/164]	Loss 0.1599 (0.7430)	Accuracy 97.656 (84.445)
Test: [120/164]	Loss 0.3008 (0.7009)	Accuracy 94.531 (85.363)
Test: [130/164]	Loss 0.2635 (0.6680)	Accuracy 95.312 (86.087)
Test: [140/164]	Loss 0.3641 (0.6420)	Accuracy 92.969 (86.680)
Test: [150/164]	Loss 0.5274 (0.6374)	Accuracy 86.719 (86.791)
Test: [160/164]	Loss 0.7897 (0.6404)	Accuracy 78.906 (86.675)
 * Accuracy 86.716
Current best accuracy: 87.3016586303711
148.2116937637329
Current learning rate: 0.00625
Epoch: [243][  0/383]	Loss 0.3455 (0.3455)	Accuracy 89.062 (89.062)
Epoch: [243][ 10/383]	Loss 0.2190 (0.2934)	Accuracy 93.750 (92.685)
Epoch: [243][ 20/383]	Loss 0.2356 (0.2983)	Accuracy 95.312 (92.597)
Epoch: [243][ 30/383]	Loss 0.4923 (0.3029)	Accuracy 85.938 (92.591)
Epoch: [243][ 40/383]	Loss 0.2405 (0.2947)	Accuracy 94.531 (92.854)
Epoch: [243][ 50/383]	Loss 0.2029 (0.2923)	Accuracy 96.094 (93.091)
Epoch: [243][ 60/383]	Loss 0.2913 (0.2939)	Accuracy 92.969 (93.046)
Epoch: [243][ 70/383]	Loss 0.3752 (0.2949)	Accuracy 91.406 (92.991)
Epoch: [243][ 80/383]	Loss 0.2795 (0.2989)	Accuracy 93.750 (92.930)
Epoch: [243][ 90/383]	Loss 0.3735 (0.3004)	Accuracy 89.844 (92.874)
Epoch: [243][100/383]	Loss 0.2130 (0.2975)	Accuracy 94.531 (93.007)
Epoch: [243][110/383]	Loss 0.3224 (0.2975)	Accuracy 90.625 (92.990)
Epoch: [243][120/383]	Loss 0.3258 (0.2957)	Accuracy 94.531 (93.046)
Epoch: [243][130/383]	Loss 0.4129 (0.2977)	Accuracy 89.062 (92.891)
Epoch: [243][140/383]	Loss 0.2952 (0.2992)	Accuracy 91.406 (92.825)
Epoch: [243][150/383]	Loss 0.3196 (0.2984)	Accuracy 94.531 (92.912)
Epoch: [243][160/383]	Loss 0.2565 (0.2991)	Accuracy 93.750 (92.862)
Epoch: [243][170/383]	Loss 0.3510 (0.3001)	Accuracy 93.750 (92.864)
Epoch: [243][180/383]	Loss 0.3024 (0.3016)	Accuracy 92.188 (92.796)
Epoch: [243][190/383]	Loss 0.1430 (0.3010)	Accuracy 97.656 (92.826)
Epoch: [243][200/383]	Loss 0.2265 (0.3002)	Accuracy 96.094 (92.840)
Epoch: [243][210/383]	Loss 0.3436 (0.2997)	Accuracy 92.969 (92.898)
Epoch: [243][220/383]	Loss 0.2721 (0.2993)	Accuracy 92.188 (92.866)
Epoch: [243][230/383]	Loss 0.2763 (0.3001)	Accuracy 92.969 (92.823)
Epoch: [243][240/383]	Loss 0.3431 (0.3010)	Accuracy 92.969 (92.813)
Epoch: [243][250/383]	Loss 0.2188 (0.3008)	Accuracy 93.750 (92.782)
Epoch: [243][260/383]	Loss 0.3306 (0.3009)	Accuracy 94.531 (92.780)
Epoch: [243][270/383]	Loss 0.2711 (0.3022)	Accuracy 94.531 (92.732)
Epoch: [243][280/383]	Loss 0.3477 (0.3028)	Accuracy 89.844 (92.730)
Epoch: [243][290/383]	Loss 0.3293 (0.3019)	Accuracy 93.750 (92.775)
Epoch: [243][300/383]	Loss 0.2069 (0.3023)	Accuracy 96.875 (92.766)
Epoch: [243][310/383]	Loss 0.3318 (0.3026)	Accuracy 92.188 (92.773)
Epoch: [243][320/383]	Loss 0.3179 (0.3026)	Accuracy 92.188 (92.791)
Epoch: [243][330/383]	Loss 0.3576 (0.3028)	Accuracy 90.625 (92.773)
Epoch: [243][340/383]	Loss 0.2688 (0.3026)	Accuracy 92.969 (92.788)
Epoch: [243][350/383]	Loss 0.3029 (0.3024)	Accuracy 91.406 (92.773)
Epoch: [243][360/383]	Loss 0.4279 (0.3030)	Accuracy 88.281 (92.748)
Epoch: [243][370/383]	Loss 0.4210 (0.3035)	Accuracy 88.281 (92.724)
Epoch: [243][380/383]	Loss 0.3053 (0.3033)	Accuracy 92.188 (92.733)
Test: [  0/164]	Loss 1.7930 (1.7930)	Accuracy 63.281 (63.281)
Test: [ 10/164]	Loss 1.0709 (1.2760)	Accuracy 75.781 (73.082)
Test: [ 20/164]	Loss 1.8086 (1.3238)	Accuracy 64.844 (72.024)
Test: [ 30/164]	Loss 1.0380 (1.2916)	Accuracy 76.562 (72.530)
Test: [ 40/164]	Loss 1.0427 (1.2021)	Accuracy 81.250 (74.447)
Test: [ 50/164]	Loss 0.2428 (1.1048)	Accuracy 94.531 (76.593)
Test: [ 60/164]	Loss 0.5905 (1.0138)	Accuracy 88.281 (78.701)
Test: [ 70/164]	Loss 0.3152 (0.9243)	Accuracy 92.188 (80.612)
Test: [ 80/164]	Loss 0.6329 (0.8748)	Accuracy 89.844 (81.674)
Test: [ 90/164]	Loss 0.9231 (0.8662)	Accuracy 80.469 (82.005)
Test: [100/164]	Loss 0.0291 (0.8143)	Accuracy 99.219 (83.145)
Test: [110/164]	Loss 0.0895 (0.7536)	Accuracy 99.219 (84.403)
Test: [120/164]	Loss 0.2390 (0.7094)	Accuracy 95.312 (85.324)
Test: [130/164]	Loss 0.1862 (0.6692)	Accuracy 98.438 (86.194)
Test: [140/164]	Loss 0.3276 (0.6362)	Accuracy 92.188 (86.891)
Test: [150/164]	Loss 0.3930 (0.6284)	Accuracy 90.625 (87.107)
Test: [160/164]	Loss 0.9521 (0.6332)	Accuracy 77.344 (86.971)
 * Accuracy 87.049
Current best accuracy: 87.3016586303711
153.30351066589355
Current learning rate: 0.00625
Epoch: [244][  0/383]	Loss 0.4314 (0.4314)	Accuracy 88.281 (88.281)
Epoch: [244][ 10/383]	Loss 0.2779 (0.2939)	Accuracy 92.969 (92.898)
Epoch: [244][ 20/383]	Loss 0.2439 (0.2957)	Accuracy 94.531 (92.783)
Epoch: [244][ 30/383]	Loss 0.3526 (0.3077)	Accuracy 90.625 (92.767)
Epoch: [244][ 40/383]	Loss 0.3291 (0.3072)	Accuracy 93.750 (92.683)
Epoch: [244][ 50/383]	Loss 0.2812 (0.2972)	Accuracy 92.969 (92.999)
Epoch: [244][ 60/383]	Loss 0.2540 (0.2978)	Accuracy 95.312 (92.982)
Epoch: [244][ 70/383]	Loss 0.3672 (0.3010)	Accuracy 90.625 (92.870)
Epoch: [244][ 80/383]	Loss 0.2641 (0.3028)	Accuracy 93.750 (92.766)
Epoch: [244][ 90/383]	Loss 0.3480 (0.3026)	Accuracy 92.969 (92.883)
Epoch: [244][100/383]	Loss 0.3265 (0.3002)	Accuracy 90.625 (92.907)
Epoch: [244][110/383]	Loss 0.2557 (0.2999)	Accuracy 94.531 (92.912)
Epoch: [244][120/383]	Loss 0.2430 (0.2971)	Accuracy 93.750 (93.001)
Epoch: [244][130/383]	Loss 0.2826 (0.2955)	Accuracy 93.750 (93.064)
Epoch: [244][140/383]	Loss 0.3653 (0.2959)	Accuracy 86.719 (93.035)
Epoch: [244][150/383]	Loss 0.2723 (0.2954)	Accuracy 94.531 (93.098)
Epoch: [244][160/383]	Loss 0.2741 (0.2959)	Accuracy 94.531 (93.085)
Epoch: [244][170/383]	Loss 0.3672 (0.2971)	Accuracy 91.406 (93.019)
Epoch: [244][180/383]	Loss 0.3661 (0.2967)	Accuracy 89.062 (93.021)
Epoch: [244][190/383]	Loss 0.2230 (0.2978)	Accuracy 94.531 (92.944)
Epoch: [244][200/383]	Loss 0.2862 (0.2986)	Accuracy 93.750 (92.918)
Epoch: [244][210/383]	Loss 0.2490 (0.2978)	Accuracy 96.094 (92.958)
Epoch: [244][220/383]	Loss 0.3073 (0.2977)	Accuracy 90.625 (92.933)
Epoch: [244][230/383]	Loss 0.2870 (0.2974)	Accuracy 94.531 (92.928)
Epoch: [244][240/383]	Loss 0.3910 (0.2983)	Accuracy 90.625 (92.914)
Epoch: [244][250/383]	Loss 0.3802 (0.2985)	Accuracy 92.188 (92.935)
Epoch: [244][260/383]	Loss 0.2997 (0.2982)	Accuracy 92.188 (92.954)
Epoch: [244][270/383]	Loss 0.2692 (0.2984)	Accuracy 92.188 (92.931)
Epoch: [244][280/383]	Loss 0.3393 (0.2989)	Accuracy 91.406 (92.916)
Epoch: [244][290/383]	Loss 0.4046 (0.2993)	Accuracy 92.969 (92.928)
Epoch: [244][300/383]	Loss 0.3940 (0.3004)	Accuracy 90.625 (92.909)
Epoch: [244][310/383]	Loss 0.3014 (0.3005)	Accuracy 91.406 (92.888)
Epoch: [244][320/383]	Loss 0.2820 (0.3012)	Accuracy 92.969 (92.871)
Epoch: [244][330/383]	Loss 0.3150 (0.3019)	Accuracy 92.969 (92.858)
Epoch: [244][340/383]	Loss 0.3217 (0.3021)	Accuracy 90.625 (92.843)
Epoch: [244][350/383]	Loss 0.3196 (0.3020)	Accuracy 91.406 (92.866)
Epoch: [244][360/383]	Loss 0.2387 (0.3023)	Accuracy 94.531 (92.861)
Epoch: [244][370/383]	Loss 0.3211 (0.3031)	Accuracy 92.969 (92.855)
Epoch: [244][380/383]	Loss 0.4035 (0.3039)	Accuracy 93.750 (92.827)
Test: [  0/164]	Loss 1.7205 (1.7205)	Accuracy 66.406 (66.406)
Test: [ 10/164]	Loss 0.7143 (1.1915)	Accuracy 85.156 (74.361)
Test: [ 20/164]	Loss 1.8066 (1.2592)	Accuracy 67.188 (73.289)
Test: [ 30/164]	Loss 1.1164 (1.2425)	Accuracy 78.125 (73.538)
Test: [ 40/164]	Loss 0.9792 (1.1362)	Accuracy 78.906 (75.819)
Test: [ 50/164]	Loss 0.2967 (1.0498)	Accuracy 92.188 (77.635)
Test: [ 60/164]	Loss 0.6947 (0.9681)	Accuracy 86.719 (79.444)
Test: [ 70/164]	Loss 0.4134 (0.8891)	Accuracy 88.281 (81.151)
Test: [ 80/164]	Loss 0.4619 (0.8403)	Accuracy 90.625 (82.147)
Test: [ 90/164]	Loss 0.8497 (0.8346)	Accuracy 82.812 (82.315)
Test: [100/164]	Loss 0.0435 (0.7837)	Accuracy 99.219 (83.431)
Test: [110/164]	Loss 0.0912 (0.7251)	Accuracy 97.656 (84.713)
Test: [120/164]	Loss 0.2504 (0.6864)	Accuracy 95.312 (85.576)
Test: [130/164]	Loss 0.1847 (0.6499)	Accuracy 97.656 (86.373)
Test: [140/164]	Loss 0.3425 (0.6205)	Accuracy 92.188 (86.985)
Test: [150/164]	Loss 0.5349 (0.6142)	Accuracy 85.156 (87.065)
Test: [160/164]	Loss 0.9478 (0.6179)	Accuracy 79.688 (87.005)
 * Accuracy 87.040
Current best accuracy: 87.3016586303711
150.67282462120056
Current learning rate: 0.00625
Epoch: [245][  0/383]	Loss 0.3008 (0.3008)	Accuracy 92.969 (92.969)
Epoch: [245][ 10/383]	Loss 0.2970 (0.3203)	Accuracy 94.531 (92.614)
Epoch: [245][ 20/383]	Loss 0.3084 (0.3233)	Accuracy 94.531 (92.560)
Epoch: [245][ 30/383]	Loss 0.2750 (0.3346)	Accuracy 94.531 (92.238)
Epoch: [245][ 40/383]	Loss 0.3306 (0.3333)	Accuracy 92.188 (92.092)
Epoch: [245][ 50/383]	Loss 0.2889 (0.3255)	Accuracy 94.531 (92.341)
Epoch: [245][ 60/383]	Loss 0.2887 (0.3209)	Accuracy 93.750 (92.585)
Epoch: [245][ 70/383]	Loss 0.3030 (0.3208)	Accuracy 92.188 (92.474)
Epoch: [245][ 80/383]	Loss 0.2754 (0.3194)	Accuracy 93.750 (92.515)
Epoch: [245][ 90/383]	Loss 0.3277 (0.3190)	Accuracy 93.750 (92.565)
Epoch: [245][100/383]	Loss 0.3689 (0.3173)	Accuracy 91.406 (92.667)
Epoch: [245][110/383]	Loss 0.3083 (0.3189)	Accuracy 92.188 (92.575)
Epoch: [245][120/383]	Loss 0.2524 (0.3167)	Accuracy 94.531 (92.607)
Epoch: [245][130/383]	Loss 0.3613 (0.3182)	Accuracy 92.188 (92.533)
Epoch: [245][140/383]	Loss 0.2220 (0.3158)	Accuracy 94.531 (92.570)
Epoch: [245][150/383]	Loss 0.3252 (0.3125)	Accuracy 90.625 (92.684)
Epoch: [245][160/383]	Loss 0.2674 (0.3125)	Accuracy 92.969 (92.658)
Epoch: [245][170/383]	Loss 0.3380 (0.3117)	Accuracy 89.844 (92.695)
Epoch: [245][180/383]	Loss 0.2411 (0.3110)	Accuracy 94.531 (92.701)
Epoch: [245][190/383]	Loss 0.2103 (0.3113)	Accuracy 96.094 (92.670)
Epoch: [245][200/383]	Loss 0.3366 (0.3100)	Accuracy 92.188 (92.724)
Epoch: [245][210/383]	Loss 0.2790 (0.3091)	Accuracy 92.188 (92.776)
Epoch: [245][220/383]	Loss 0.3226 (0.3102)	Accuracy 92.969 (92.732)
Epoch: [245][230/383]	Loss 0.2800 (0.3092)	Accuracy 92.188 (92.762)
Epoch: [245][240/383]	Loss 0.2438 (0.3090)	Accuracy 94.531 (92.739)
Epoch: [245][250/383]	Loss 0.2495 (0.3080)	Accuracy 93.750 (92.791)
Epoch: [245][260/383]	Loss 0.3402 (0.3081)	Accuracy 91.406 (92.771)
Epoch: [245][270/383]	Loss 0.4282 (0.3081)	Accuracy 90.625 (92.767)
Epoch: [245][280/383]	Loss 0.3481 (0.3079)	Accuracy 89.844 (92.771)
Epoch: [245][290/383]	Loss 0.2845 (0.3073)	Accuracy 91.406 (92.775)
Epoch: [245][300/383]	Loss 0.3035 (0.3076)	Accuracy 94.531 (92.777)
Epoch: [245][310/383]	Loss 0.2778 (0.3081)	Accuracy 94.531 (92.760)
Epoch: [245][320/383]	Loss 0.2355 (0.3065)	Accuracy 96.875 (92.823)
Epoch: [245][330/383]	Loss 0.3005 (0.3061)	Accuracy 90.625 (92.820)
Epoch: [245][340/383]	Loss 0.2560 (0.3054)	Accuracy 93.750 (92.824)
Epoch: [245][350/383]	Loss 0.2741 (0.3053)	Accuracy 92.969 (92.822)
Epoch: [245][360/383]	Loss 0.3517 (0.3056)	Accuracy 93.750 (92.819)
Epoch: [245][370/383]	Loss 0.3763 (0.3058)	Accuracy 89.062 (92.804)
Epoch: [245][380/383]	Loss 0.3096 (0.3062)	Accuracy 94.531 (92.792)
Test: [  0/164]	Loss 1.8372 (1.8372)	Accuracy 63.281 (63.281)
Test: [ 10/164]	Loss 0.9036 (1.3722)	Accuracy 80.469 (70.597)
Test: [ 20/164]	Loss 1.9768 (1.3661)	Accuracy 63.281 (71.205)
Test: [ 30/164]	Loss 1.0347 (1.3203)	Accuracy 78.906 (72.228)
Test: [ 40/164]	Loss 0.8946 (1.1895)	Accuracy 79.688 (74.867)
Test: [ 50/164]	Loss 0.3183 (1.0958)	Accuracy 93.750 (76.716)
Test: [ 60/164]	Loss 0.6725 (1.0009)	Accuracy 89.062 (78.868)
Test: [ 70/164]	Loss 0.3260 (0.9181)	Accuracy 92.969 (80.667)
Test: [ 80/164]	Loss 0.5830 (0.8690)	Accuracy 89.062 (81.703)
Test: [ 90/164]	Loss 0.7640 (0.8613)	Accuracy 85.156 (81.971)
Test: [100/164]	Loss 0.0613 (0.8063)	Accuracy 99.219 (83.137)
Test: [110/164]	Loss 0.0988 (0.7450)	Accuracy 98.438 (84.466)
Test: [120/164]	Loss 0.2747 (0.7042)	Accuracy 94.531 (85.382)
Test: [130/164]	Loss 0.2835 (0.6715)	Accuracy 96.875 (86.158)
Test: [140/164]	Loss 0.3613 (0.6433)	Accuracy 92.969 (86.758)
Test: [150/164]	Loss 0.4896 (0.6344)	Accuracy 88.281 (86.946)
Test: [160/164]	Loss 0.9821 (0.6375)	Accuracy 75.781 (86.903)
 * Accuracy 86.920
Current best accuracy: 87.3016586303711
149.3403663635254
Current learning rate: 0.00625
Epoch: [246][  0/383]	Loss 0.3229 (0.3229)	Accuracy 93.750 (93.750)
Epoch: [246][ 10/383]	Loss 0.2081 (0.2843)	Accuracy 94.531 (93.395)
Epoch: [246][ 20/383]	Loss 0.3285 (0.3092)	Accuracy 89.844 (92.225)
Epoch: [246][ 30/383]	Loss 0.4443 (0.3116)	Accuracy 87.500 (92.137)
Epoch: [246][ 40/383]	Loss 0.2864 (0.3017)	Accuracy 93.750 (92.454)
Epoch: [246][ 50/383]	Loss 0.3102 (0.3103)	Accuracy 93.750 (92.218)
Epoch: [246][ 60/383]	Loss 0.3761 (0.3096)	Accuracy 89.844 (92.226)
Epoch: [246][ 70/383]	Loss 0.2787 (0.3069)	Accuracy 94.531 (92.342)
Epoch: [246][ 80/383]	Loss 0.2558 (0.3078)	Accuracy 92.969 (92.380)
Epoch: [246][ 90/383]	Loss 0.3745 (0.3079)	Accuracy 89.844 (92.385)
Epoch: [246][100/383]	Loss 0.3382 (0.3104)	Accuracy 93.750 (92.327)
Epoch: [246][110/383]	Loss 0.2291 (0.3073)	Accuracy 94.531 (92.483)
Epoch: [246][120/383]	Loss 0.3159 (0.3065)	Accuracy 91.406 (92.504)
Epoch: [246][130/383]	Loss 0.3310 (0.3060)	Accuracy 93.750 (92.623)
Epoch: [246][140/383]	Loss 0.3167 (0.3063)	Accuracy 94.531 (92.636)
Epoch: [246][150/383]	Loss 0.3377 (0.3054)	Accuracy 92.969 (92.705)
Epoch: [246][160/383]	Loss 0.4795 (0.3052)	Accuracy 86.719 (92.736)
Epoch: [246][170/383]	Loss 0.3278 (0.3053)	Accuracy 90.625 (92.717)
Epoch: [246][180/383]	Loss 0.2788 (0.3062)	Accuracy 92.188 (92.671)
Epoch: [246][190/383]	Loss 0.3471 (0.3061)	Accuracy 90.625 (92.633)
Epoch: [246][200/383]	Loss 0.2940 (0.3047)	Accuracy 92.188 (92.677)
Epoch: [246][210/383]	Loss 0.3262 (0.3045)	Accuracy 92.188 (92.654)
Epoch: [246][220/383]	Loss 0.2144 (0.3053)	Accuracy 95.312 (92.629)
Epoch: [246][230/383]	Loss 0.3404 (0.3058)	Accuracy 92.188 (92.593)
Epoch: [246][240/383]	Loss 0.2784 (0.3058)	Accuracy 91.406 (92.589)
Epoch: [246][250/383]	Loss 0.3512 (0.3063)	Accuracy 89.844 (92.567)
Epoch: [246][260/383]	Loss 0.3651 (0.3065)	Accuracy 90.625 (92.559)
Epoch: [246][270/383]	Loss 0.2430 (0.3066)	Accuracy 94.531 (92.539)
Epoch: [246][280/383]	Loss 0.4943 (0.3067)	Accuracy 84.375 (92.518)
Epoch: [246][290/383]	Loss 0.2840 (0.3072)	Accuracy 92.969 (92.507)
Epoch: [246][300/383]	Loss 0.2932 (0.3070)	Accuracy 95.312 (92.517)
Epoch: [246][310/383]	Loss 0.3841 (0.3066)	Accuracy 91.406 (92.532)
Epoch: [246][320/383]	Loss 0.2654 (0.3063)	Accuracy 90.625 (92.523)
Epoch: [246][330/383]	Loss 0.2743 (0.3065)	Accuracy 93.750 (92.525)
Epoch: [246][340/383]	Loss 0.2538 (0.3068)	Accuracy 93.750 (92.508)
Epoch: [246][350/383]	Loss 0.2694 (0.3065)	Accuracy 94.531 (92.501)
Epoch: [246][360/383]	Loss 0.3576 (0.3071)	Accuracy 92.188 (92.490)
Epoch: [246][370/383]	Loss 0.3518 (0.3071)	Accuracy 89.844 (92.491)
Epoch: [246][380/383]	Loss 0.3938 (0.3068)	Accuracy 88.281 (92.499)
Test: [  0/164]	Loss 1.9435 (1.9435)	Accuracy 63.281 (63.281)
Test: [ 10/164]	Loss 1.0605 (1.3366)	Accuracy 79.688 (72.514)
Test: [ 20/164]	Loss 2.0565 (1.3848)	Accuracy 61.719 (71.540)
Test: [ 30/164]	Loss 1.0465 (1.3245)	Accuracy 77.344 (72.253)
Test: [ 40/164]	Loss 0.8679 (1.1871)	Accuracy 79.688 (75.095)
Test: [ 50/164]	Loss 0.3736 (1.0869)	Accuracy 91.406 (77.206)
Test: [ 60/164]	Loss 0.6329 (0.9981)	Accuracy 85.938 (79.150)
Test: [ 70/164]	Loss 0.3275 (0.9160)	Accuracy 92.969 (80.975)
Test: [ 80/164]	Loss 0.6011 (0.8655)	Accuracy 87.500 (82.012)
Test: [ 90/164]	Loss 0.6138 (0.8488)	Accuracy 88.281 (82.418)
Test: [100/164]	Loss 0.0578 (0.7961)	Accuracy 98.438 (83.563)
Test: [110/164]	Loss 0.1625 (0.7376)	Accuracy 96.875 (84.762)
Test: [120/164]	Loss 0.3162 (0.6981)	Accuracy 95.312 (85.608)
Test: [130/164]	Loss 0.2452 (0.6631)	Accuracy 94.531 (86.361)
Test: [140/164]	Loss 0.4613 (0.6368)	Accuracy 91.406 (86.957)
Test: [150/164]	Loss 0.3282 (0.6303)	Accuracy 93.750 (87.102)
Test: [160/164]	Loss 0.8800 (0.6316)	Accuracy 77.344 (87.049)
 * Accuracy 87.073
Current best accuracy: 87.3016586303711
154.243665933609
Current learning rate: 0.00625
Epoch: [247][  0/383]	Loss 0.2337 (0.2337)	Accuracy 96.094 (96.094)
Epoch: [247][ 10/383]	Loss 0.3518 (0.2844)	Accuracy 92.969 (93.253)
Epoch: [247][ 20/383]	Loss 0.3724 (0.2984)	Accuracy 90.625 (93.155)
Epoch: [247][ 30/383]	Loss 0.1715 (0.2828)	Accuracy 96.875 (93.674)
Epoch: [247][ 40/383]	Loss 0.4166 (0.2935)	Accuracy 91.406 (93.255)
Epoch: [247][ 50/383]	Loss 0.3573 (0.2937)	Accuracy 88.281 (93.244)
Epoch: [247][ 60/383]	Loss 0.2945 (0.2979)	Accuracy 90.625 (93.186)
Epoch: [247][ 70/383]	Loss 0.3510 (0.2985)	Accuracy 89.062 (93.068)
Epoch: [247][ 80/383]	Loss 0.3135 (0.2977)	Accuracy 92.188 (93.065)
Epoch: [247][ 90/383]	Loss 0.2532 (0.3015)	Accuracy 94.531 (92.926)
Epoch: [247][100/383]	Loss 0.3949 (0.3014)	Accuracy 86.719 (92.837)
Epoch: [247][110/383]	Loss 0.3102 (0.3004)	Accuracy 92.969 (92.905)
Epoch: [247][120/383]	Loss 0.3024 (0.3024)	Accuracy 90.625 (92.769)
Epoch: [247][130/383]	Loss 0.3607 (0.3034)	Accuracy 92.188 (92.766)
Epoch: [247][140/383]	Loss 0.3366 (0.3027)	Accuracy 91.406 (92.825)
Epoch: [247][150/383]	Loss 0.2980 (0.3034)	Accuracy 95.312 (92.788)
Epoch: [247][160/383]	Loss 0.2855 (0.3027)	Accuracy 91.406 (92.799)
Epoch: [247][170/383]	Loss 0.2275 (0.3020)	Accuracy 94.531 (92.772)
Epoch: [247][180/383]	Loss 0.3042 (0.3012)	Accuracy 91.406 (92.805)
Epoch: [247][190/383]	Loss 0.3804 (0.3031)	Accuracy 89.062 (92.723)
Epoch: [247][200/383]	Loss 0.3313 (0.3042)	Accuracy 88.281 (92.689)
Epoch: [247][210/383]	Loss 0.3423 (0.3048)	Accuracy 90.625 (92.654)
Epoch: [247][220/383]	Loss 0.2642 (0.3045)	Accuracy 95.312 (92.665)
Epoch: [247][230/383]	Loss 0.2529 (0.3043)	Accuracy 95.312 (92.671)
Epoch: [247][240/383]	Loss 0.3578 (0.3051)	Accuracy 91.406 (92.632)
Epoch: [247][250/383]	Loss 0.2802 (0.3050)	Accuracy 92.969 (92.645)
Epoch: [247][260/383]	Loss 0.3292 (0.3050)	Accuracy 91.406 (92.631)
Epoch: [247][270/383]	Loss 0.4055 (0.3058)	Accuracy 89.062 (92.611)
Epoch: [247][280/383]	Loss 0.3171 (0.3052)	Accuracy 92.188 (92.643)
Epoch: [247][290/383]	Loss 0.3807 (0.3048)	Accuracy 88.281 (92.604)
Epoch: [247][300/383]	Loss 0.3483 (0.3061)	Accuracy 90.625 (92.585)
Epoch: [247][310/383]	Loss 0.1913 (0.3049)	Accuracy 95.312 (92.612)
Epoch: [247][320/383]	Loss 0.3593 (0.3051)	Accuracy 92.188 (92.599)
Epoch: [247][330/383]	Loss 0.3012 (0.3052)	Accuracy 94.531 (92.617)
Epoch: [247][340/383]	Loss 0.2856 (0.3042)	Accuracy 94.531 (92.650)
Epoch: [247][350/383]	Loss 0.2742 (0.3046)	Accuracy 93.750 (92.637)
Epoch: [247][360/383]	Loss 0.2382 (0.3046)	Accuracy 96.094 (92.638)
Epoch: [247][370/383]	Loss 0.2558 (0.3040)	Accuracy 95.312 (92.659)
Epoch: [247][380/383]	Loss 0.3115 (0.3039)	Accuracy 88.281 (92.649)
Test: [  0/164]	Loss 1.6560 (1.6560)	Accuracy 65.625 (65.625)
Test: [ 10/164]	Loss 0.9947 (1.2464)	Accuracy 78.125 (74.574)
Test: [ 20/164]	Loss 1.5265 (1.2811)	Accuracy 67.969 (73.363)
Test: [ 30/164]	Loss 0.9855 (1.2765)	Accuracy 78.125 (73.311)
Test: [ 40/164]	Loss 0.9895 (1.1774)	Accuracy 82.031 (75.438)
Test: [ 50/164]	Loss 0.2257 (1.0815)	Accuracy 94.531 (77.543)
Test: [ 60/164]	Loss 0.6491 (0.9819)	Accuracy 88.281 (79.662)
Test: [ 70/164]	Loss 0.4313 (0.8978)	Accuracy 90.625 (81.349)
Test: [ 80/164]	Loss 0.7956 (0.8615)	Accuracy 79.688 (81.993)
Test: [ 90/164]	Loss 0.8608 (0.8579)	Accuracy 82.812 (82.151)
Test: [100/164]	Loss 0.1005 (0.8104)	Accuracy 97.656 (83.153)
Test: [110/164]	Loss 0.1448 (0.7513)	Accuracy 96.875 (84.438)
Test: [120/164]	Loss 0.2266 (0.7106)	Accuracy 94.531 (85.318)
Test: [130/164]	Loss 0.2010 (0.6771)	Accuracy 97.656 (86.063)
Test: [140/164]	Loss 0.4269 (0.6479)	Accuracy 91.406 (86.658)
Test: [150/164]	Loss 0.4659 (0.6399)	Accuracy 90.625 (86.791)
Test: [160/164]	Loss 0.8663 (0.6440)	Accuracy 79.688 (86.699)
 * Accuracy 86.749
Current best accuracy: 87.3016586303711
156.68928909301758
Current learning rate: 0.00625
Epoch: [248][  0/383]	Loss 0.2598 (0.2598)	Accuracy 93.750 (93.750)
Epoch: [248][ 10/383]	Loss 0.2024 (0.2805)	Accuracy 96.094 (93.253)
